Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation County,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation Location,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA
7004985570,52981JV,NY,COM,08/08/2014,14,UTIL,FRUEH,T,8140,7590,57390,01/01/20150331 12:00:00 PM,114,114,357070,T401,J,0106P,,Q,F,28-27,31st St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WH,,2006,,0,29 4,14-No Standing,,,,,,,,,,,
8012091770,FPA9238,NY,PAS,01/31/2015,38,4DSD,TOYOT,T,16140,0,0,01/01/20150606 12:00:00 PM,115,115,357072,T401,C,0912A,,Q,I,W,77th St,30ft N/of 37th Ave,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,SILVE,,2005,,0,20 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7368042083,837YRW,FL,PAS,08/27/2014,40,4DSD,JEEP,T,34710,10810,10910,01/01/20150688 12:00:00 PM,0018,18,341252,T108,G,0508P,,NY,F,306,W 47th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GREY,,0,,6,01A,40-Fire Hydrant,,,,,,,,,,,
8029653177,XBRT69,NJ,PAS,01/08/2015,8,DELV,ISUZU,T,34690,13610,10810,01/01/88880088 12:00:00 PM,0018,18,355144,T106,A,0751A,0743A,NY,O,252,W 46th St,,01/05/0001 12:00:00 PM,408,p,,,,,WHITE,,0,,0,H 17,08-Engine Idling,,,,,,,,,,,
8029653177,XBRT69,NJ,PAS,01/08/2015,8,DELV,ISUZU,T,34690,13610,10810,01/01/88880088 12:00:00 PM,0018,18,355144,T106,A,0751A,0743A,NY,O,252,W 46th St,,01/05/0001 12:00:00 PM,408,p,,,,,WHITE,,0,,0,H 17,08-Engine Idling,,,,,,,,,,,
7075114256,XS509A,NJ,PAS,02/12/2015,46,DELV,FRUEH,T,21090,0,0,01/01/20150088 12:00:00 PM,0001,1,356512,T105,E,1233P,1200P,NY,I,E,Front St,25ft N/of Pine St,01/05/0001 12:00:00 PM,408,F1,,,,,RED,,0,,0,131,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7431927393,GKE6577,NY,PAS,03/02/2015,71,SUBN,HONDA,T,24970,51090,18540,01/01/20160209 12:00:00 PM,103,103,361100,T402,B,0116P,,Q,O,92-15,178th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2013,,0,14 4,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7014585071,AP537J,NJ,PAS,11/29/2014,84,DELV,MITSU,T,11710,35370,35390,01/01/88888888 12:00:00 PM,0020,20,355229,T103,G,0954A,,NY,F,425,Amsterdam Ave,,01/05/0001 12:00:00 PM,408,k7,,,,,WHITE,,0,,0,01 7,84-Platform lifts in low posit,,,,,,,,,,,
7834325280,BF251E,NY,PAS,08/05/2014,18,4DSD,JAGUA,T,10110,17330,17350,01/01/20150715 12:00:00 PM,0013,13,357751,T102,I,0217P,,NY,F,303,2nd Ave,,01/05/0001 12:00:00 PM,408,f4,,YYYYY,0200P,0700P,GL,,2002,,0,A 17,18-No Stand (bus lane),,,,,,,,,,,
7152744324,86536MC,NY,COM,03/02/2015,14,DELV,ISUZU,T,10010,18370,18390,01/01/20170101 12:00:00 PM,0019,19,357756,T103,T,0231P,,NY,F,1288,1st Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYY,0200P,0700P,WHITE,,2012,,0,C 77,14-No Standing,,,,,,,,,,,
1373290286,GKZ7649,NY,COM,02/23/2015,78,VAN,FORD,P,0,0,0,01/01/20151211 12:00:00 PM,0050,50,946399,0050,0000,0530A,,BX,F,,REAR OF 150,W 225 ST,01/05/0001 12:00:00 PM,408,J3,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,,,,,,,,,
7013000000,24719MB,NY,COM,09/05/2014,46,DELV,INTER,T,10210,18590,18610,01/01/20150430 12:00:00 PM,0019,19,356276,T103,F,0813A,1200P,NY,O,1418,3rd Ave,,01/01/20140905 12:00:00 PM,408,F1,,,,,WHITE,,2013,,0,60 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8010269256,V99DLM,NJ,PAS,02/03/2015,40,4DSD,ME/BE,T,34710,10810,10910,01/01/88888888 12:00:00 PM,0018,18,356534,T106,I,0609P,,NY,O,322,W 47th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BLACK,,0,,5,CC1,40-Fire Hydrant,,,,,,,,,,,
8013979064,DDE5998,NY,PAS,03/26/2015,37,SUBN,CHEVR,T,13610,35550,35570,01/01/20170131 12:00:00 PM,0024,24,358934,T103,H,0121P,0112P,NY,F,2425,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,WH,,2005,121-8211,0,45 7,37-Expired Muni Meter,,,,,,,,,,,
7721556302,GMD1995,NY,PAS,02/25/2015,71,SUBN,TOYOT,T,8790,59590,54580,01/01/20151220 12:00:00 PM,109,109,358589,T401,I,0210P,,Q,F,135-37,37th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2014,,0,50-A,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7581947105,27528ME,NY,COM,07/31/2014,46,DELV,INTER,T,76950,40120,31820,01/01/20140930 12:00:00 PM,0041,41,359310,T202,C,0242P,0238P,BX,F,1112,Westchester Ave,,01/05/0001 12:00:00 PM,408,F1,,,,,WH,,2003,,0,03P,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7434339500,152856B,ME,PAS,12/11/2014,85,TRLR,NS/OT,T,23250,0,0,01/01/20150288 12:00:00 PM,105,105,353104,T402,R,0617P,0223P,Q,I,N,150th Rd,10ft E/of 184th St,01/01/20141211 12:00:00 PM,408,k5,,,,,WHITE,,0,,0,L 42,85-Storage-3 hour Commercial,,,,,,,,,,,
7788793929,62478JM,NY,COM,06/09/2015,38,DELV,INTER,T,56490,67990,63790,01/01/88888888 12:00:00 PM,104,104,355150,T401,F,0129P,,Q,O,54-32,Myrtle Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BROWN,,1997,,0,70,38-Failure to Display Muni Rec,,,,,,,,,,,
1384749019,JHD0932,PA,PAS,05/23/2015,21,SDN,ME/BE,X,9830,7430,90680,01/01/20160488 12:00:00 PM,0062,0,528364,KS11,0000,0812A,,K,F,2325,65TH STREET,,01/05/0001 12:00:00 PM,408,D1,,YYYYYYB,0800A,0830A,BLUE,0,0,-,0,,,,,,,,,,,,,
8000499587,W101179C,NY,OMT,10/28/2014,46,SUBN,CHEVR,T,19120,59720,55720,01/01/20150930 12:00:00 PM,0043,43,350435,T202,O,1103A,,BX,F,2063,Chatterton Ave,,01/05/0001 12:00:00 PM,408,f1,,,,,BK,,2010,,0,A 22,46A-Double Parking (Non-COM),,,,,,,,,,,
7701953772,GSU7956,NY,PAS,12/02/2014,20,4DSD,HONDA,T,24850,0,0,01/01/20160730 12:00:00 PM,0070,70,361277,T302,R,0452P,,K,I,W,Cary Ct,4ft S/of Coney Islan,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,GREY,,2014,,0,02 3,20A-No Parking (Non-COM),,,,,,,,,,,
1338357906,FLS5739,NY,PAS,06/28/2014,24,SUBN,BMW,K,0,0,0,01/01/20150427 12:00:00 PM,122,5,160197,0005,0000,1044P,,R,,,SOUTH BEACH DOLPHIN,FR CAPPODANO BLVD,01/05/0001 12:00:00 PM,408,D5,,BBBBBBB,1000A,0500A,WHITE,0,2011,-,0,,,,,,,,,,,,,
7426315435,41695JM,NY,COM,09/04/2014,14,VAN,CHEVR,T,13590,25900,30650,01/01/88888888 12:00:00 PM,0001,1,346381,T105,E,1006A,,NY,F,75,Broad St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,1994,,0,001,14-No Standing,,,,,,,,,,,
7097671944,EBB1083,NY,PAS,03/30/2015,38,4DSD,HONDA,T,89730,80430,72730,01/01/20150628 12:00:00 PM,0077,77,358203,T301,B,0419P,,K,F,692,Washington Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700A,GR,,1997,,0,19 3,38-Failure to Display Muni Rec,,,,,,,,,,,
8006223865,FCY7543,NY,PAS,12/31/2014,70,SUBN,HONDA,T,32930,35080,35130,01/01/20140706 12:00:00 PM,0070,70,361374,T302,P,0416P,,K,F,717,Ditmas Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BLACK,,2011,,0,09 3,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
8006223865,FCY7543,NY,PAS,12/31/2014,70,SUBN,HONDA,T,32930,35080,35130,01/01/20140706 12:00:00 PM,0070,70,361374,T302,P,0416P,,K,F,717,Ditmas Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BLACK,,2011,,0,09 3,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
1380192523,GPJ9208,NY,PAS,04/08/2015,21,SUBN,VOLKS,S,9430,5130,10670,01/01/20160430 12:00:00 PM,0068,0,589338,KS18,0000,1010A,,K,O,275,57 ST,,01/05/0001 12:00:00 PM,408,D1,,BBYBBBB,0930A,1100A,WHITE,0,0,-,0,,,,,,,,,,,,,
1370009290,1670631,ME,PAS,09/09/2014,66,TRL,UTILI,S,10540,12140,47290,01/01/20160229 12:00:00 PM,104,0,958423,0PIU,0000,0510P,,Q,O,58-35,47 ST,,01/05/0001 12:00:00 PM,408,K4,,BBBBBBB,ALL,ALL,GY,0,2007,-,0,,,,,,,,,,,,,
7971179704,22678JS,NY,COM,02/10/2015,38,DELV,INTER,T,11710,0,0,01/01/20151031 12:00:00 PM,0024,24,361062,T103,Q,0418P,,NY,I,W,Amsterdam Ave,15ft N/of W 90th St,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2004,,0,39 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8006017062,ARF4825,NY,PAS,01/17/2015,38,4DSD,TOYOT,T,8690,7940,8140,01/01/20150926 12:00:00 PM,114,114,356318,T401,J,1236P,,Q,O,30-04,36th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,GR,,1993,,0,11-A,38-Failure to Display Muni Rec,,,,,,,,,,,
8006017062,ARF4825,NY,PAS,01/17/2015,38,4DSD,TOYOT,T,8690,7940,8140,01/01/20150926 12:00:00 PM,114,114,356318,T401,J,1236P,,Q,O,30-04,36th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,GR,,1993,,0,11-A,38-Failure to Display Muni Rec,,,,,,,,,,,
7359152197,GMW7759,NY,PAS,10/06/2014,37,4DSD,SUBAR,T,0,0,0,01/01/20160218 12:00:00 PM,0050,50,361123,T201,E,0507P,0458P,BX,I,W,Oxford Ave,45ft N/of W 235th St,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2014,224-9226,0,26 2,37-Expired Muni Meter,,,,,,,,,,,
7574733028,GJE3448,NY,PAS,08/19/2014,21,4DSD,NISSA,T,5580,8930,8980,01/01/20150721 12:00:00 PM,0072,72,331277,T302,M,0739A,,K,O,4713,5th Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0730A,0800A,GY,,2013,,0,J 32,21-No Parking (street clean),,,,,,,,,,,
7777800670,12820KA,NY,COM,01/30/2015,17,VAN,FORD,T,24690,36270,36290,01/01/88888888 12:00:00 PM,0028,28,354188,T103,J,1015A,,NY,F,310,Lenox Ave,,01/05/0001 12:00:00 PM,408,c4,,YYYYYYY,,,WHITE,,2009,,0,33 7,17-No Stand (exc auth veh),,,,,,,,,,,
8000587543,FDW3245,NY,PAS,12/03/2014,71,SUBN,NISSA,T,10510,34870,34890,01/01/20161107 12:00:00 PM,0018,18,346166,T106,D,0735A,,NY,F,1375,6th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,SILVE,,0,,0,23 6,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7647168885,GMP8473,NY,PAS,12/28/2014,74,4DSD,JEEP,T,18410,10110,10010,01/01/20160210 12:00:00 PM,0019,19,354164,T103,H,0915A,,NY,O,336,E 71st St,,01/05/0001 12:00:00 PM,408,j2,,,,,RD,,2001,,0,C 77,74A-Improperly Displayed Plate,,,,,,,,,,,
8006255611,666ZAM,CT,PAS,08/02/2014,37,4DSD,AUDI,T,25390,18810,18820,01/01/20140088 12:00:00 PM,0019,19,358929,T103,R,0327P,0243P,NY,F,1290,Madison Ave,,01/01/20140802 12:00:00 PM,408,h1,,Y,0900A,0700P,BLACK,,0,127-4717,0,15 7,37-Expired Muni Meter,,,,,,,,,,,
7114323694,68787JT,NY,COM,07/07/2014,37,VAN,FORD,T,24890,18510,18530,01/01/20150831 12:00:00 PM,0019,19,357722,T103,E,1010A,1002A,NY,F,1097,Lexington Ave,,01/01/20140707 12:00:00 PM,408,h1,,YYYYY,1000A,0700P,BLUE,,2005,143-3325,0,02 7,37-Expired Muni Meter,,,,,,,,,,,
7759101030,FYX5855,NY,PAS,10/08/2014,40,4DSD,CHEVR,T,58490,0,0,01/01/20160702 12:00:00 PM,102,102,345317,T402,X,0510A,,Q,I,S,PARK LN SO.,25ft W/of 102nd St,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2014,,6,G 42,40-Fire Hydrant,,,,,,,,,,,
7781144806,EEM1918,NY,PAS,06/10/2015,71,4DSD,HONDA,T,18040,25220,25240,01/01/20151212 12:00:00 PM,103,103,356342,T402,Y,0127P,,Q,F,18737,89th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,TAN,,2001,,0,C 42,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
8027418951,GEY9391,NY,PAS,06/29/2015,71,SUBN,BMW,T,42830,0,0,01/01/20170402 12:00:00 PM,102,102,354034,T402,P,0458P,,Q,I,W,Drew St,20ft N/of 97th Ave,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WHITE,,2011,,0,G 42,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7326320883,61687MD,NY,COM,07/22/2014,46,VAN,FRUEH,T,34690,10810,10910,01/01/20141031 12:00:00 PM,0017,17,356212,T106,A,0500P,1200P,NY,F,370,W 46th St,,01/05/0001 12:00:00 PM,408,F1,,,,,WH,,2007,,0,99 6,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8019103521,GSV7158,NY,PAS,03/13/2015,21,SUBN,TOYOT,T,26940,9520,12520,01/01/20160817 12:00:00 PM,0048,48,361837,T201,G,1258P,,BX,F,630,E 176th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,WH,,2007,,0,57 2,21-No Parking (street clean),,,,,,,,,,,
7811787155,PE407Y,FL,PAS,01/15/2015,18,4DSD,ME/BE,T,10010,18470,18490,01/01/20150088 12:00:00 PM,0019,19,341195,T103,B,0714A,,NY,F,1410,1st Ave,,01/05/0001 12:00:00 PM,408,f4,,YYYYY,0700A,1000A,GREY,,0,,0,CC1,18-No Stand (bus lane),,,,,,,,,,,
7811787155,PE407Y,FL,PAS,01/15/2015,18,4DSD,ME/BE,T,10010,18470,18490,01/01/20150088 12:00:00 PM,0019,19,341195,T103,B,0714A,,NY,F,1410,1st Ave,,01/05/0001 12:00:00 PM,408,f4,,YYYYY,0700A,1000A,GREY,,0,,0,CC1,18-No Stand (bus lane),,,,,,,,,,,
7758785177,AD08637,AR,PAS,02/28/2015,78,VAN,FORD,T,20740,20440,53890,01/01/20150088 12:00:00 PM,102,102,356555,T803,A,0034A,,Q,F,11318,114th St,,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,WHITE,,0,,0,I 42,78-Nighttime PKG on Res Street,,,,,,,,,,,
7711852423,57590MD,NY,COM,10/24/2014,16,VAN,GMC,T,16390,13610,15350,01/01/20150630 12:00:00 PM,0001,1,357360,T105,E,0913A,0823A,NY,F,7,Dey St,,01/01/20141024 12:00:00 PM,408,k2,,YYYYYYY,,,WH,,2008,,0,097,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
1371823650,19305LV,NY,OML,10/18/2014,19,VAN,CHEVR,P,0,0,0,01/01/20150430 12:00:00 PM,103,103,955867,0103,0000,0747P,,Q,,,C/O PARSONS BLVD,ARCHER AVE,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,,,,,,,,,
7782399488,FTB1361,NY,PAS,02/24/2015,50,4DSD,HONDA,T,0,0,0,01/01/20150925 12:00:00 PM,114,114,349562,T401,M,1004A,,Q,I,E,45th St,0ft S/of 20th Ave,01/05/0001 12:00:00 PM,408,e5,,,,,GY,,2002,,0,H 41,50-Crosswalk,,,,,,,,,,,
7191917532,XZ342B,NJ,PAS,06/26/2015,84,DELV,FRUEH,T,70720,29220,27420,01/01/20150088 12:00:00 PM,0052,52,350340,T201,X,0111P,,BX,F,2510,Valentine Ave,,01/05/0001 12:00:00 PM,408,k7,,,,,WHITE,,0,,0,26 2,84-Platform lifts in low posit,,,,,,,,,,,
7094384129,GEK9022,NY,OMS,08/07/2014,21,SUBN,DODGE,T,78130,19530,18630,01/01/20140930 12:00:00 PM,0090,90,349496,T301,A,0842A,,K,F,139,S 1st St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,BK,,2014,,0,14 3,21-No Parking (street clean),,,,,,,,,,,
7397452681,FBG3230,NY,PAS,09/05/2014,20,SUBN,HONDA,T,78550,26490,74120,01/01/20140903 12:00:00 PM,0044,44,355281,T801,A,0948P,,BX,F,923,Woodycrest Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,TN,,2006,,0,I 21,20A-No Parking (Non-COM),,,,,,,,,,,
7322398830,FPP8103,NY,PAS,01/14/2015,71,SUBN,PORSC,T,24890,18690,18710,01/01/20150803 12:00:00 PM,0019,19,361091,T103,G,0853A,,NY,O,1270,Lexington Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2011,,0,27 7,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7322398830,FPP8103,NY,PAS,01/14/2015,71,SUBN,PORSC,T,24890,18690,18710,01/01/20150803 12:00:00 PM,0019,19,361091,T103,G,0853A,,NY,O,1270,Lexington Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2011,,0,27 7,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7220693035,19124ME,NY,COM,01/15/2015,21,REFG,HINO,T,11710,35410,35430,01/01/20150430 12:00:00 PM,0020,20,351997,T103,A,0839A,,NY,F,466,Amsterdam Ave,,01/05/0001 12:00:00 PM,408,d1,,Y Y Y,0830A,0900A,WH,,2014,,0,H 77,21-No Parking (street clean),,,,,,,,,,,
7220693035,19124ME,NY,COM,01/15/2015,21,REFG,HINO,T,11710,35410,35430,01/01/20150430 12:00:00 PM,0020,20,351997,T103,A,0839A,,NY,F,466,Amsterdam Ave,,01/05/0001 12:00:00 PM,408,d1,,Y Y Y,0830A,0900A,WH,,2014,,0,H 77,21-No Parking (street clean),,,,,,,,,,,
7119984482,EYH2070,NY,PAS,06/29/2014,16,4DSD,AUDI,T,57190,51090,28265,01/01/20160414 12:00:00 PM,103,103,345236,T402,J,1004A,,Q,O,92-11,Guy R Brewer Blvd,,01/05/0001 12:00:00 PM,408,k2,,YYYYYYY,,,BL,,0,,0,11 4,16A-No Std (Com Veh) Non-COM,,,,,,,,,,,
7553578125,AHH8666,NY,PAS,03/14/2015,16,4DSD,TOYOT,T,63030,34230,34230,01/01/20150923 12:00:00 PM,0088,88,358133,T301,G,0314P,,K,F,150,Myrtle Ave,,01/05/0001 12:00:00 PM,408,k2,,Y,0800A,0600P,SILVE,,2002,,0,06 3,16A-No Std (Com Veh) Non-COM,,,,,,,,,,,
7286697031,23610MG,NY,COM,09/26/2014,14,VAN,FRUEH,T,15710,35010,35030,01/01/88888888 12:00:00 PM,0020,20,351262,T103,K,0129P,,NY,O,61,Columbus Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,2004,,0,C 77,14-No Standing,,,,,,,,,,,
1377481980,98471MB,NY,COM,03/14/2015,78,VAN,FORD,P,47690,29040,37390,01/01/20150822 12:00:00 PM,101,171,956070,0171,0000,1132A,,Q,O,577,GRASSMERE TERR,,01/05/0001 12:00:00 PM,408,E5,,BBBBBBB,ALL,ALL,BLUE,0,1999,-,0,,,,,,,,,,,,,
8013388888,FGP2741,NY,PAS,01/19/2015,70,SUBN,ACURA,T,62420,35720,76950,01/01/20150112 12:00:00 PM,0043,43,355598,T202,O,1145A,,BX,F,1209,Rosedale Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GY,,2013,,0,G 22,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7066303696,EBV7999,NY,PAS,04/20/2015,46,SUBN,ACURA,T,36250,0,0,01/01/20150730 12:00:00 PM,0028,28,356565,T103,G,0833A,,NY,I,S,W 124th St,100ft W/of Mount Mor,01/05/0001 12:00:00 PM,408,f1,,,,,BK,,2008,,0,61 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7772098145,GNT8423,NY,PAS,10/10/2014,71,4DSD,CHEVR,T,35270,0,0,01/01/20160407 12:00:00 PM,0020,20,356260,T103,S,0230P,,NY,I,N,W 75th St,55ft W/of Central Pa,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,DKG,,1999,,0,37 7,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7805053212,NWE205,NY,PAS,10/14/2014,37,4DSD,HYUND,T,13610,0,0,01/01/20150618 12:00:00 PM,0024,24,352070,T103,Q,0818P,0653P,NY,I,E,Broadway,5ft S/of W 106th St,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,BK,,2005,108-7059,0,C 77,37-Expired Muni Meter,,,,,,,,,,,
7701185859,GRV1509,NY,PAS,04/14/2015,40,SUBN,NISSA,T,14630,34930,34980,01/01/20160623 12:00:00 PM,0061,61,350416,T302,I,0106P,,K,R,434,Avenue U,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GY,,2014,,0,33 3,40-Fire Hydrant,,,,,,,,,,,
8000976353,XY829Y,NJ,PAS,01/28/2015,38,DELV,ISUZU,T,19270,25985,24890,01/01/88880088 12:00:00 PM,0025,25,361352,T103,Q,0230P,,NY,F,124,E 116th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,WHITE,,0,,0,C 77,38-Failure to Display Muni Rec,,,,,,,,,,,
7858339862,XS117L,NJ,PAS,01/05/2015,50,VAN,FORD,T,0,0,0,01/01/88880088 12:00:00 PM,0014,14,359587,T106,H,0124P,,NY,I,E,9th Ave,0ft N/of W 40th St,01/05/0001 12:00:00 PM,408,e5,,,,,WHITE,,0,,0,99 6,50-Crosswalk,,,,,,,,,,,
7858339862,XS117L,NJ,PAS,01/05/2015,50,VAN,FORD,T,0,0,0,01/01/88880088 12:00:00 PM,0014,14,359587,T106,H,0124P,,NY,I,E,9th Ave,0ft N/of W 40th St,01/05/0001 12:00:00 PM,408,e5,,,,,WHITE,,0,,0,99 6,50-Crosswalk,,,,,,,,,,,
7468236537,HGS1,NY,SRF,03/18/2015,38,4DSD,ACURA,T,54580,14390,14290,01/01/20160109 12:00:00 PM,107,107,361789,T402,D,0159P,,Q,F,68-24,Main St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0730A,0700P,BL,,2006,,0,06 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7099792635,GJP6914,NY,PAS,03/16/2015,21,4DSD,HYUND,T,38490,61890,58190,01/01/20150819 12:00:00 PM,104,104,358858,T401,K,1107A,,Q,F,57-23,Catalpa Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GY,,2002,,0,70,21-No Parking (street clean),,,,,,,,,,,
1375061586,CTW7077,NY,PAS,12/31/2014,21,SUBN,FORD,S,0,40404,40404,01/01/20160226 12:00:00 PM,0041,0,589299,BX02,0000,0740A,,BX,F,1017,163 ST,,01/05/0001 12:00:00 PM,408,D1,,YYYYYYB,0730A,0800A,TAN,0,2005,-,0,,,,,,,,,,,,,
1375061586,CTW7077,NY,PAS,12/31/2014,21,SUBN,FORD,S,0,40404,40404,01/01/20160226 12:00:00 PM,0041,0,589299,BX02,0000,0740A,,BX,F,1017,163 ST,,01/05/0001 12:00:00 PM,408,D1,,YYYYYYB,0730A,0800A,TAN,0,2005,-,0,,,,,,,,,,,,,
7706974066,FBC3566,NY,PAS,03/10/2015,70,CONV,FIAT,T,54050,90630,90580,01/01/20150225 12:00:00 PM,0061,61,361373,T302,E,0155P,,K,F,391,Kings Hwy,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BL,,2012,,0,04 3,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7688787956,GVD4915,NY,PAS,03/13/2015,38,4DSD,NISSA,T,35690,9840,57790,01/01/20170212 12:00:00 PM,111,111,358634,T401,C,1238P,,Q,F,43-02,Bell Blvd,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GR,,0,,0,43 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7099087800,GGW6769,NY,PAS,09/25/2014,38,SUBN,BMW,T,61890,38490,48495,01/01/20150531 12:00:00 PM,104,104,359615,T401,G,0126P,,Q,F,903,Seneca Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,WH,,2012,,0,61-P,38-Failure to Display Muni Rec,,,,,,,,,,,
7526336394,48684JV,NY,COM,10/21/2014,14,UTIL,FRUEH,T,31530,0,0,01/01/20150831 12:00:00 PM,0084,84,358668,T301,H,1034A,,K,I,E,Dekalb Ave,20ft N/of Flatbush A,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BK,,2007,,0,03 3,14-No Standing,,,,,,,,,,,
7115934782,86611MB,NY,COM,07/21/2014,38,VAN,CHEVR,T,0,0,0,01/01/88888888 12:00:00 PM,0028,28,357094,T103,H,1119A,,NY,I,E,Frederick Douglass B,12ft S/of W 125th St,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WHITE,,2011,,0,34 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7400727280,T617943C,NY,OMT,05/30/2015,38,SUBN,TOYOT,T,76950,52320,38520,01/01/20160430 12:00:00 PM,0043,43,362234,T201,I,0910A,,BX,O,1627,Westchester Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2012,,0,22 2,38-Failure to Display Muni Rec,,,,,,,,,,,
7203916327,DAW3686,NY,PAS,02/11/2015,21,4DSD,HONDA,T,8580,5780,5880,01/01/20161001 12:00:00 PM,0066,66,359312,T302,G,1148A,,K,O,764,40th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,GY,,2004,,0,43 3,21-No Parking (street clean),,,,,,,,,,,
7121534964,GSU8066,NY,PAS,11/08/2014,31,PICK,CHEVR,T,26990,12810,14010,01/01/20141129 12:00:00 PM,0005,5,361083,T105,C,0229P,,NY,O,91,Mulberry St,,01/05/0001 12:00:00 PM,408,l3,,Y,0800A,0600P,WHITE,,2015,,0,040,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
